#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Tadh-TriadG55427	10228.TriadP55427	6.64e-187	519.0	KOG1055@1|root,KOG1055@2759|Eukaryota,38DIA@33154|Opisthokonta,3BB1F@33208|Metazoa	33208|Metazoa	EPT	gamma-aminobutyric acid type B receptor subunit	-	-	-	ko:K04615	ko04024,ko04080,ko04727,ko04742,ko04915,ko05032,map04024,map04080,map04727,map04742,map04915,map05032	-	-	-	ko00000,ko00001,ko04030	9.A.14.15.1	-	-	7tm_3,ANF_receptor
Tadh-TriadG55428	10228.TriadP55428	0.0	1105.0	KOG1055@1|root,KOG1055@2759|Eukaryota,38DIA@33154|Opisthokonta,3BB1F@33208|Metazoa	33208|Metazoa	EPT	gamma-aminobutyric acid type B receptor subunit	-	-	-	ko:K04615	ko04024,ko04080,ko04727,ko04742,ko04915,ko05032,map04024,map04080,map04727,map04742,map04915,map05032	-	-	-	ko00000,ko00001,ko04030	9.A.14.15.1	-	-	7tm_3,ANF_receptor
Tadh-TriadG55429	10228.TriadP55429	7.5e-146	411.0	KOG1055@1|root,KOG1055@2759|Eukaryota,38DIA@33154|Opisthokonta,3BB1F@33208|Metazoa	33208|Metazoa	EPT	gamma-aminobutyric acid type B receptor subunit	-	-	-	ko:K04615	ko04024,ko04080,ko04727,ko04742,ko04915,ko05032,map04024,map04080,map04727,map04742,map04915,map05032	-	-	-	ko00000,ko00001,ko04030	9.A.14.15.1	-	-	7tm_3,ANF_receptor
Tadh-TriadG50164	10228.TriadP50164	7.39e-226	622.0	KOG2808@1|root,KOG2808@2759|Eukaryota,38C8S@33154|Opisthokonta,3BG7G@33208|Metazoa	33208|Metazoa	A	factor 18	PRPF18	GO:0000350,GO:0000375,GO:0000377,GO:0000393,GO:0000398,GO:0000956,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005682,GO:0005684,GO:0006139,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006403,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008298,GO:0008380,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016020,GO:0016043,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0022607,GO:0022613,GO:0022618,GO:0030532,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0032991,GO:0033036,GO:0034622,GO:0034641,GO:0034655,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0046540,GO:0046700,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051179,GO:0051246,GO:0051248,GO:0051641,GO:0060255,GO:0065003,GO:0065007,GO:0070727,GO:0071020,GO:0071021,GO:0071025,GO:0071027,GO:0071028,GO:0071030,GO:0071033,GO:0071048,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0097525,GO:0097526,GO:0120114,GO:1901360,GO:1901361,GO:1901575,GO:1990904	-	ko:K12817	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	PRP4,Prp18
Tadh-TriadG55431	10228.TriadP55431	5.41e-295	804.0	2CZ8Z@1|root,2S940@2759|Eukaryota,3A90P@33154|Opisthokonta,3BUYQ@33208|Metazoa	33208|Metazoa	S	Endonuclease/Exonuclease/phosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
Tadh-TriadG55432	10228.TriadP55432	2.02e-126	360.0	KOG3215@1|root,KOG3215@2759|Eukaryota,39VA2@33154|Opisthokonta,3BA8P@33208|Metazoa	33208|Metazoa	S	mRNA-containing ribonucleoprotein complex export from nucleus	THOC7	GO:0000346,GO:0000347,GO:0000445,GO:0000781,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006397,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006950,GO:0008104,GO:0008150,GO:0008152,GO:0008283,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016070,GO:0016071,GO:0016604,GO:0016607,GO:0031123,GO:0031124,GO:0031503,GO:0031974,GO:0031981,GO:0031990,GO:0032991,GO:0033036,GO:0033554,GO:0034605,GO:0034613,GO:0034641,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044403,GO:0044417,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0044766,GO:0045184,GO:0046483,GO:0046784,GO:0046907,GO:0050657,GO:0050658,GO:0050896,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0051716,GO:0051836,GO:0070013,GO:0070727,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0090304,GO:0098687,GO:1901360,GO:1902579	-	ko:K13176	ko03013,map03013	M00405,M00406	-	-	ko00000,ko00001,ko00002,ko03019,ko03041	-	-	-	THOC7
Tadh-TriadG23542	10228.TriadP23542	2.56e-134	380.0	KOG0416@1|root,KOG0416@2759|Eukaryota,38ZQK@33154|Opisthokonta,3BCA8@33208|Metazoa	33208|Metazoa	O	Belongs to the ubiquitin-conjugating enzyme family	UBE2H	GO:0000209,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019899,GO:0019941,GO:0030163,GO:0031625,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044444,GO:0044464,GO:0051603,GO:0061630,GO:0061631,GO:0061650,GO:0061659,GO:0070647,GO:0070936,GO:0070979,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	2.3.2.23	ko:K10576	ko04120,map04120	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	UQ_con
Tadh-TriadG55434	10228.TriadP55434	4.31e-233	639.0	KOG0379@1|root,KOG0379@2759|Eukaryota,38GGH@33154|Opisthokonta,3BAYW@33208|Metazoa	33208|Metazoa	L	Galactose oxidase, central domain	KLHDC10	GO:0000151,GO:0001932,GO:0001934,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0008150,GO:0009893,GO:0009966,GO:0009967,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0019220,GO:0019222,GO:0023051,GO:0023056,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031461,GO:0031462,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032872,GO:0032874,GO:0032991,GO:0042325,GO:0042327,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043408,GO:0043410,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045937,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0060255,GO:0065007,GO:0070013,GO:0070302,GO:0070304,GO:0080090,GO:0080134,GO:0080135,GO:1902494,GO:1902531,GO:1902533,GO:1990234	-	-	-	-	-	-	-	-	-	-	Kelch_1,Kelch_3,Kelch_4,Kelch_5,Kelch_6
Tadh-TriadG55435	10228.TriadP55435	2.97e-286	783.0	KOG4536@1|root,KOG4536@2759|Eukaryota,38CQD@33154|Opisthokonta,3BFFZ@33208|Metazoa	33208|Metazoa	S	Transmembrane protein adipocyte-associated 1	TPRA1	GO:0003674,GO:0004888,GO:0004930,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0007154,GO:0007165,GO:0007186,GO:0007275,GO:0007346,GO:0007568,GO:0008150,GO:0008152,GO:0009790,GO:0009987,GO:0010564,GO:0010948,GO:0016020,GO:0016021,GO:0023052,GO:0031224,GO:0032501,GO:0032502,GO:0038023,GO:0040016,GO:0044238,GO:0044425,GO:0044464,GO:0045786,GO:0045930,GO:0048519,GO:0048523,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051301,GO:0051716,GO:0051726,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:1901987,GO:1901988,GO:1901990,GO:1901991	-	-	-	-	-	-	-	-	-	-	Tmemb_40
Tadh-TriadG55436	10228.TriadP55436	9.12e-161	449.0	2EA2I@1|root,2SGC2@2759|Eukaryota,3ACHB@33154|Opisthokonta,3BSRS@33208|Metazoa	33208|Metazoa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Tadh-TriadG8123	10228.TriadP8123	4.24e-68	205.0	COG0545@1|root,KOG0549@2759|Eukaryota,3A5NH@33154|Opisthokonta,3BSI4@33208|Metazoa	33208|Metazoa	O	FKBP-type peptidyl-prolyl cis-trans isomerase	-	-	5.2.1.8	ko:K09569,ko:K09576	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	FKBP_C
Tadh-TriadG55439	10228.TriadP55439	6.27e-274	747.0	28J7Q@1|root,2QRK4@2759|Eukaryota,38WJC@33154|Opisthokonta,3BBG7@33208|Metazoa	33208|Metazoa	S	rRNA (adenine) methyltransferase activity	C7orf60	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006950,GO:0007154,GO:0008144,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008649,GO:0008757,GO:0009267,GO:0009451,GO:0009605,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010467,GO:0010646,GO:0010648,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0022613,GO:0023051,GO:0023057,GO:0031167,GO:0031667,GO:0031668,GO:0031669,GO:0031974,GO:0031981,GO:0032006,GO:0032007,GO:0032259,GO:0033554,GO:0034198,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042594,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0048037,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050662,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070013,GO:0071496,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360,GO:1901681,GO:1902531,GO:1902532,GO:1903432,GO:1904047,GO:1904262,GO:1990928	2.1.1.286	ko:K18849	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Bmt2
Tadh-TriadG55440	10228.TriadP55440	1.28e-298	813.0	COG1104@1|root,KOG1549@2759|Eukaryota,38GRE@33154|Opisthokonta,3BPFP@33208|Metazoa	33208|Metazoa	E	Aminotransferase class-V	-	-	4.4.1.28,4.4.1.36	ko:K20247,ko:K22207	ko00270,ko00340,map00270,map00340	-	R00782,R11023	RC00382,RC01784,RC03328	ko00000,ko00001,ko01000	-	-	-	Aminotran_5
Tadh-TriadG55441	10228.TriadP55441	3.88e-123	350.0	COG0350@1|root,KOG4062@2759|Eukaryota,3A29E@33154|Opisthokonta,3BPUX@33208|Metazoa	33208|Metazoa	L	methylated-DNA-[protein]-cysteine S-methyltransferase activity	MGMT	GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003824,GO:0003908,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006259,GO:0006266,GO:0006281,GO:0006282,GO:0006304,GO:0006305,GO:0006306,GO:0006307,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006979,GO:0007275,GO:0007584,GO:0008150,GO:0008152,GO:0008168,GO:0008172,GO:0009008,GO:0009314,GO:0009605,GO:0009628,GO:0009636,GO:0009888,GO:0009893,GO:0009987,GO:0009991,GO:0010033,GO:0010212,GO:0010243,GO:0010604,GO:0010941,GO:0014070,GO:0016740,GO:0016741,GO:0016765,GO:0019219,GO:0019222,GO:0030154,GO:0030162,GO:0030855,GO:0030879,GO:0031323,GO:0031325,GO:0031667,GO:0031974,GO:0031981,GO:0032259,GO:0032501,GO:0032502,GO:0033273,GO:0033554,GO:0034599,GO:0034641,GO:0035510,GO:0042221,GO:0042493,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043281,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044728,GO:0045471,GO:0045739,GO:0045935,GO:0046483,GO:0046677,GO:0046872,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0051246,GO:0051336,GO:0051593,GO:0051716,GO:0052547,GO:0052548,GO:0060255,GO:0060429,GO:0060548,GO:0060644,GO:0061180,GO:0065007,GO:0065009,GO:0070013,GO:0070887,GO:0071214,GO:0071310,GO:0071407,GO:0071478,GO:0071479,GO:0071704,GO:0080090,GO:0080134,GO:0080135,GO:0090304,GO:0097159,GO:0097305,GO:0104004,GO:0140097,GO:1901360,GO:1901363,GO:1901698,GO:1901700,GO:2000116,GO:2000779,GO:2000781,GO:2001020,GO:2001022	2.1.1.63	ko:K00567	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1,Methyltransf_1N
Tadh-TriadG55442	10228.TriadP55442	1.19e-291	803.0	2F80P@1|root,2T94F@2759|Eukaryota,3ACI8@33154|Opisthokonta,3BWA0@33208|Metazoa	33208|Metazoa	S	G-2 and S-phase expressed 1	-	-	-	ko:K10129	ko04115,map04115	-	-	-	ko00000,ko00001	-	-	-	GTSE1_N
Tadh-TriadG24138	10228.TriadP24138	3.46e-185	519.0	KOG1332@1|root,KOG1332@2759|Eukaryota,38CKM@33154|Opisthokonta,3BG0N@33208|Metazoa	33208|Metazoa	U	positive regulation of division septum assembly	SEC13	GO:0000070,GO:0000278,GO:0000280,GO:0000323,GO:0000785,GO:0000819,GO:0002164,GO:0002165,GO:0002168,GO:0002376,GO:0002474,GO:0002478,GO:0002495,GO:0002504,GO:0003002,GO:0003674,GO:0003682,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005654,GO:0005694,GO:0005700,GO:0005703,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005798,GO:0005829,GO:0006323,GO:0006355,GO:0006357,GO:0006606,GO:0006810,GO:0006886,GO:0006888,GO:0006900,GO:0006901,GO:0006903,GO:0006913,GO:0006950,GO:0006996,GO:0006997,GO:0007049,GO:0007059,GO:0007076,GO:0007275,GO:0007346,GO:0007389,GO:0007591,GO:0008104,GO:0008150,GO:0008363,GO:0009266,GO:0009408,GO:0009628,GO:0009719,GO:0009725,GO:0009790,GO:0009791,GO:0009792,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010557,GO:0010564,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010646,GO:0010647,GO:0010973,GO:0012505,GO:0012506,GO:0012507,GO:0014070,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0017038,GO:0019219,GO:0019222,GO:0019882,GO:0019884,GO:0019886,GO:0022402,GO:0022607,GO:0023051,GO:0023056,GO:0030117,GO:0030120,GO:0030127,GO:0030133,GO:0030134,GO:0030135,GO:0030261,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0031080,GO:0031090,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031334,GO:0031410,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0031984,GO:0032006,GO:0032008,GO:0032465,GO:0032467,GO:0032501,GO:0032502,GO:0032870,GO:0032954,GO:0032955,GO:0032991,GO:0033036,GO:0033365,GO:0033554,GO:0033993,GO:0034504,GO:0034605,GO:0034613,GO:0034622,GO:0035017,GO:0035075,GO:0035077,GO:0035079,GO:0035293,GO:0035459,GO:0035859,GO:0036314,GO:0036315,GO:0040003,GO:0042175,GO:0042221,GO:0042303,GO:0042335,GO:0042337,GO:0042802,GO:0042886,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044428,GO:0044432,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0045787,GO:0045893,GO:0045931,GO:0045935,GO:0045944,GO:0046907,GO:0048002,GO:0048193,GO:0048194,GO:0048199,GO:0048207,GO:0048208,GO:0048285,GO:0048475,GO:0048518,GO:0048519,GO:0048522,GO:0048583,GO:0048584,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051169,GO:0051170,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051252,GO:0051254,GO:0051276,GO:0051302,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051668,GO:0051716,GO:0051726,GO:0051781,GO:0060255,GO:0060260,GO:0060261,GO:0061024,GO:0061700,GO:0065003,GO:0065007,GO:0070013,GO:0070727,GO:0070887,GO:0071103,GO:0071310,GO:0071390,GO:0071396,GO:0071407,GO:0071495,GO:0071702,GO:0071705,GO:0071840,GO:0072594,GO:0080090,GO:0090068,GO:0090110,GO:0090114,GO:0097305,GO:0097306,GO:0097708,GO:0098588,GO:0098687,GO:0098796,GO:0098805,GO:0098813,GO:0098827,GO:0098852,GO:0140014,GO:1901654,GO:1901655,GO:1901700,GO:1901701,GO:1901891,GO:1901893,GO:1902412,GO:1902531,GO:1902533,GO:1902680,GO:1903047,GO:1903436,GO:1903438,GO:1903490,GO:1903506,GO:1903508,GO:1990893,GO:2000112,GO:2000142,GO:2000144,GO:2001141	-	ko:K14004	ko03013,ko04141,ko04150,map03013,map04141,map04150	M00404,M00427	-	-	ko00000,ko00001,ko00002,ko03019,ko04131	-	-	-	WD40
Tadh-TriadG55444	10228.TriadP55444	3.99e-285	784.0	28MCJ@1|root,2QTW0@2759|Eukaryota,39RN7@33154|Opisthokonta,3BF3G@33208|Metazoa	33208|Metazoa	S	regulation of Wnt signaling pathway	TMEM237	GO:0002009,GO:0005575,GO:0005623,GO:0005929,GO:0006996,GO:0007275,GO:0007369,GO:0008150,GO:0009653,GO:0009790,GO:0009888,GO:0009966,GO:0009987,GO:0010646,GO:0016043,GO:0022607,GO:0023051,GO:0030030,GO:0030031,GO:0030111,GO:0032501,GO:0032502,GO:0035869,GO:0042995,GO:0043226,GO:0044085,GO:0044422,GO:0044441,GO:0044463,GO:0044464,GO:0044782,GO:0048583,GO:0048598,GO:0048729,GO:0048856,GO:0050789,GO:0050794,GO:0060026,GO:0060027,GO:0060271,GO:0060429,GO:0065007,GO:0070925,GO:0071840,GO:0120025,GO:0120031,GO:0120036,GO:0120038	-	-	-	-	-	-	-	-	-	-	TMEM237
Tadh-TriadG55445	10228.TriadP55445	0.0	1755.0	KOG3528@1|root,KOG3528@2759|Eukaryota	2759|Eukaryota	T	macromolecule localization	-	-	-	ko:K15302,ko:K16449	-	-	-	-	ko00000,ko04147	-	-	-	PDZ,RBD,RGS
Tadh-TriadG24080	10228.TriadP24080	0.0	1092.0	COG1506@1|root,KOG2100@2759|Eukaryota,38B5Y@33154|Opisthokonta,3BDDF@33208|Metazoa	33208|Metazoa	O	acylamino-acid-releasing enzyme	APEH	GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0006412,GO:0006415,GO:0006508,GO:0006518,GO:0006807,GO:0006810,GO:0006887,GO:0006955,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008242,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0016787,GO:0017171,GO:0019538,GO:0022411,GO:0030141,GO:0031090,GO:0031410,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031982,GO:0032940,GO:0032984,GO:0034641,GO:0034645,GO:0036230,GO:0042119,GO:0042802,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043299,GO:0043312,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0046903,GO:0050435,GO:0050896,GO:0051179,GO:0051234,GO:0070011,GO:0070013,GO:0071704,GO:0071840,GO:0097708,GO:0099503,GO:0101002,GO:0140096,GO:1901564,GO:1901566,GO:1901576,GO:1904813	3.4.19.1	ko:K01303	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_S9
Tadh-TriadG63837	10228.TriadP63837	0.0	1757.0	COG1241@1|root,KOG0477@2759|Eukaryota,38B55@33154|Opisthokonta,3BE4J@33208|Metazoa	33208|Metazoa	L	negative regulation of DNA helicase activity	MCM2	GO:0000082,GO:0000228,GO:0000278,GO:0000785,GO:0000793,GO:0000808,GO:0003674,GO:0003676,GO:0003677,GO:0003688,GO:0003690,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005664,GO:0005694,GO:0005737,GO:0005856,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006268,GO:0006270,GO:0006275,GO:0006323,GO:0006325,GO:0006333,GO:0006334,GO:0006725,GO:0006807,GO:0006915,GO:0006996,GO:0007049,GO:0007275,GO:0007423,GO:0008150,GO:0008152,GO:0008219,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010033,GO:0010556,GO:0012501,GO:0015630,GO:0016043,GO:0019219,GO:0019222,GO:0019899,GO:0022402,GO:0022607,GO:0030174,GO:0030261,GO:0031323,GO:0031326,GO:0031497,GO:0031974,GO:0031981,GO:0032392,GO:0032501,GO:0032502,GO:0032508,GO:0032991,GO:0034097,GO:0034622,GO:0034641,GO:0034645,GO:0034728,GO:0042221,GO:0042393,GO:0042555,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0043583,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044770,GO:0044772,GO:0044843,GO:0045120,GO:0046483,GO:0048513,GO:0048731,GO:0048839,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051171,GO:0051276,GO:0051716,GO:0060255,GO:0065003,GO:0065004,GO:0065007,GO:0070013,GO:0070670,GO:0070887,GO:0071103,GO:0071310,GO:0071345,GO:0071353,GO:0071704,GO:0071824,GO:0071840,GO:0080090,GO:0090102,GO:0090304,GO:0090329,GO:0097159,GO:1901360,GO:1901363,GO:1901576,GO:1903047,GO:1990837,GO:2000112	3.6.4.12	ko:K02540	ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113	M00285	-	-	ko00000,ko00001,ko00002,ko01000,ko03032,ko03036	-	-	-	MCM,MCM2_N,MCM_N,MCM_OB
Tadh-TriadG4385	10228.TriadP4385	5.52e-152	426.0	KOG2986@1|root,KOG2986@2759|Eukaryota,38TTK@33154|Opisthokonta,3BJ59@33208|Metazoa	33208|Metazoa	S	phosphatidate cytidylyltransferase activity	TAMM41	GO:0003674,GO:0003824,GO:0004605,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006629,GO:0006644,GO:0006650,GO:0006655,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0019637,GO:0019866,GO:0019898,GO:0031090,GO:0031312,GO:0031314,GO:0031966,GO:0031967,GO:0031975,GO:0032048,GO:0032049,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045017,GO:0046471,GO:0046474,GO:0046486,GO:0070567,GO:0071704,GO:0090407,GO:1901576	2.3.1.259	ko:K17807,ko:K21121	-	-	-	-	ko00000,ko01000,ko03029,ko03036	-	-	-	Mmp37
